,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,-0.042547434586780404,-0.03149163525612905,-0.012185854692511846,0.020382906808716416,-0.02062512954177835,0.014886349820312603,-0.006321863238699759,-0.015778229774064238,0.003813133134354275,-0.008835022553632162,0.0,-0.0056654631693651225,0.0,-0.012789585646821953,-0.013720921447998599,-0.00836993165087713,-0.009061438669973939,0.004275648265234101,0.0,0.0,-0.009340945489390151,0.0116809903150657,-0.00206527315803314,-0.007105753951533846,-0.011172458921993133,-0.005506951352666466,0.004744861957784702,-0.027622643931946817,-0.023609624505188036,-0.012979030879619395,-0.002714323572823328,0.005989944896841604,0.009503085824948807,0.005314281148136611,-0.008039703325582629,-0.004173788018279498,0.003789032562060999,0.019085396266785806,0.012420106193095193,-0.003976999350699334,-0.008721989624958548,-0.0097213629485786,-0.0026763386327709757,-0.008161395701044656,-0.010401876249078379,0.0,-0.005992976173475982,0.002384649896857912,-0.0053853845017282475,-0.002079633642511573,0.005253257456373447,0.0,0.0,0.003856033564574076,-0.13022055641176902,0.003990972806982063,0.005401235862585528,-0.004770334978837563,0.0026041866121100524,0.0027978485035568827,-0.13792539967856815
1,-0.04031681664550985,-0.025460962543155493,-0.020737133221150256,0.01855649094779415,-0.018095920830584998,0.02275045409609466,-0.0034332669991226058,-0.014132598869934678,-0.0078836527161631,-0.008103315310320972,0.0025484786920538373,0.0160532091252239,0.0038420640587922645,-0.034879313695144125,-0.01494155448462024,0.0,-0.01697994335544287,-0.016426100432834965,0.005312871593963973,0.0058694700994954135,-0.020258486552399885,0.016327875233052676,0.002212216836848181,0.0,-0.010538451350285426,-0.00935525716475219,0.00444377481474472,0.005515548370688351,0.0049625053098750396,-0.013892296054544995,0.007498338813558701,-0.005257257788244387,0.005352797727569043,0.0049192180978315115,-0.0013522131865826613,-0.0020673876907301874,-0.0040062201931254215,0.022885252150575002,0.009704201248159402,-0.002017499166218983,0.007682696296364801,-0.0048272297897232015,-0.008277551605687787,-0.018087717138665364,0.00638333409357491,0.0,-0.0017283235522397543,-0.003093775891368319,-0.002556990255572753,0.006289444272387451,0.005038837807425601,0.003856987037417448,0.0,-0.03228012179836149,-0.1370140423218773,-0.0020867079448730575,0.0,-0.005474983044202113,-0.0030401939887570216,-0.01840426589377611,-0.15058184858085177
2,0.01781131424840044,0.027008048594595244,-0.008350149450828672,-0.04092090556947668,0.0,-0.05708641354455069,-0.011928317114148466,0.009533328111847948,-0.0052466472247985575,-0.013849895209181846,-0.015454062062619383,-0.0012046509052199815,-0.0010866435818254613,-0.009237989849971307,-0.017763591647447025,-0.010386331248321922,0.0,-0.0012578888323651826,0.003475395786299382,-0.017895491967260046,0.00846030391998057,-0.022808674533411347,-0.0021468727706738695,-0.01985911190849933,-0.00675580659698649,0.007827646891538377,-0.01790432444305215,0.00669031801198143,-0.010061641998462358,0.00619572259724974,-0.01161982643821449,-0.005913170693436202,-0.03749581405989042,0.0023716454344011964,-0.011619664931855575,-0.014530201887152545,-0.00661738511741072,-0.029929489037998334,-0.024668714974153516,-0.007063041046838139,0.0,-0.003998658237278444,-0.0013956817469133159,-0.0049598854780820946,-0.014010321102691214,-0.015106800193903171,-0.021025400875139773,0.009841106820697379,-0.00740797705580832,0.019450079103800765,0.004226283695041735,0.010846688189498369,0.0035601223867571022,-0.0015501480817090817,-0.1636512550549997,0.001453994500973276,-0.011321191179888003,0.006611172896191242,-0.005811900735781552,0.007036905902555495,0.048918527963102365
3,0.005503632924067473,0.018611582843998806,-0.020915993946356,-0.021772144109547073,0.0026958487248392197,-0.011423342244014374,0.004755524503773637,0.005312121464474993,-0.0011549585920829358,-0.005073812737082943,0.0,-0.0032239859129692635,0.0,-0.011422592831774513,0.006847867127706727,-0.002662052478297263,0.0,-0.01479767865403328,0.0,0.0,0.015904906118399505,-0.01896494248440085,0.0,0.0025293660087863006,0.0019189670886263512,0.0023646790379520575,-0.005522580304973946,-0.0077558908672972614,0.006410108598519361,0.008775598571625298,-0.0005547383861103579,-0.00181912606950655,0.01825435529130481,-0.003810768925631113,0.005655308514169339,-0.0011823717838366785,-0.0013688058195083723,-0.0126160458551241,-0.006373741397824856,-0.002560843290932333,-0.01254729999589091,0.004303059943116434,0.0048625030148120385,-0.000660689921113201,-0.0009552933782859657,-0.007307868177041741,-0.001219273684505273,0.0,-0.007956467947268273,0.003970766512031539,0.0,0.006135411245482635,0.0,-0.01084663839304794,-0.4565263361546778,0.004001273802438433,0.0019253366056467532,0.0,0.006557524595023006,-0.019535494322732355,0.04565270279573963
4,-0.039806002472716935,-0.014730097918673295,0.016887567800229555,0.009026104168376826,-0.007261968215284368,-0.009042975217878604,0.006241229253882827,0.0,0.007066932515079094,-0.004199707683871414,0.008810423286158399,-0.013001101384610426,-0.005481969848743266,0.021910909581295157,-0.020959031583578484,0.011995525208907922,-0.005052769487475429,-0.019066159874403178,0.0038915679462886996,-0.00801998067149196,-0.0028943807191471804,-0.007565722129674145,0.0,-0.013712835660690136,0.0,-0.003977622077667988,-0.01333731636999331,-0.004553369599083071,-0.0690888672885569,0.007763705163155915,0.0,-0.04225523398670502,0.0,-0.017817487584027004,0.0,-0.004751137195441832,0.0,-0.019243336572703575,0.0,-0.012501174095156598,-0.04979537533136649,0.007155771894800402,0.0,0.017048013443215822,-0.035694832022560394,0.00932836315397727,-0.04215363250887585,-0.0020399015521275266,-0.06247392595599138,0.013714779650625489,-0.01030511117401845,-0.046251281837920113,-0.005259717556724738,-0.011320916030380582,0.030287918677286245,-0.010807632609118703,0.006510422823175483,-0.01781666238031953,-0.05173986622417039,0.027908058441933167,0.008848476479426715
5,0.019001949613855748,0.027125853787326855,0.016421287404293407,-0.025126248185205927,0.010536195790650465,-0.017187480684085765,0.0055931620249229375,0.011623114378319694,0.0033399697732255694,-0.005205858889551821,0.0010064116194223006,-0.005312316794111465,-0.0050609955127962555,-0.008291259987324329,0.014620278565292187,0.005758048885583382,0.0058206210319255505,0.011890129427936224,0.008118501590226009,0.0076561380696007365,0.01601991773771648,-0.014270694023079036,0.0,0.002482252971884529,0.012178505678830361,0.009590414266162247,-0.005622355421527686,0.011515421847874633,0.025823033666269972,0.009539889949603973,0.00909936439716181,0.0065305378664937,0.008221079873217445,0.0025164008315823033,0.0010852450499516048,-0.003258968199427593,0.0005289387329489367,-0.01699619108986349,-0.014074311843335125,0.009040358110671566,0.01656683132326806,0.009589304099845566,0.011837035171897842,0.004213018555026428,0.017888465243467648,-0.015211821714323498,0.0,-0.0048516471461945015,0.018203457879187805,0.007422015552195093,0.0070051131076346125,-0.0032067357699388133,0.004620550776289368,-0.014121798153803494,0.12255166375966069,-0.001244824133122557,-0.00445237849318726,-0.0023856337124357166,0.0328992564990338,0.008653872708544442,0.1421645788009791
6,0.011052604715246115,0.027723848597893494,-0.016676571200007845,-0.047054753728811016,0.009653608865789165,-0.08826077315014816,0.0,0.011784432990849057,0.00696400565155083,-0.018760869927757516,-0.02629077522733916,-0.0029551101948403088,-0.009158591842165668,-0.008522129317992375,0.004099483532109156,-0.024727555617966152,-0.0026296879395972324,-0.06537337661318561,0.006236526393984547,0.006096745059564385,0.021834348113488146,-0.04252663140642619,-0.0009923172545731756,-0.016455670691309463,-0.01426354271338666,0.0,-0.03169799345302406,0.005474044115872196,-0.08022673166724809,0.01244413437338115,-0.019185364359505172,-0.0037136684815152676,-0.04043684820866139,-0.007402102588997029,-0.0022261949063162893,-0.016843131016085564,0.0018617285368700963,-0.0361417049477526,-0.013533563922650127,0.003102489908972686,-0.01202674048352634,0.009003413857192518,0.009743695188267324,-0.00852468415016278,-0.056716721997630004,-0.01678205128138306,0.0,0.010969300511842738,-0.006738374413143096,-0.024668912107301145,0.0,-0.015514582025433316,0.005325884353630707,0.0,0.03349018699424067,-0.0024164414459626866,0.0033048547618482835,0.005119384552416587,0.006090478808308557,0.007142662383812635,0.07134297268134027
7,-0.04744908093374284,-0.057415282223431674,-0.021869902525695564,0.02303478493282931,-0.05963542901601637,0.04406091225003175,-0.010109267611123855,-0.023737282291832022,0.0064529115009768715,-0.0052931654834517125,0.008360243750695029,-0.008865063264436175,-0.0012391766919057868,-0.03803448938619241,-0.025581190989594688,-0.005594814182012299,-0.01790430463141774,0.0,0.003986717370319287,0.0,-0.023040986471230925,0.028706499343455396,0.0,0.014480089888602127,-0.02413160254994261,-0.004447009105567987,0.0024662857178187657,-0.049167510989102124,0.0028659387314279596,-0.010974497053843315,0.0,-0.0010323551811096687,0.01513388241320919,0.0,0.001943450086709278,-0.009901478138703554,-0.0022177414745180165,0.026374729770915487,0.016383471049327854,-0.00438044004609611,-0.005715461741872102,-0.0203182783575803,0.0,-0.011018903361933601,0.006354447759683305,0.0027670159366759038,0.0,0.0,-0.021241984093445944,-0.009208602366013532,0.010321467031664418,0.010632851050947962,-0.005156214466886145,0.004458649603475097,-0.18500456595841636,-0.003590662501084084,-0.0034245565978257837,-0.008117951258398206,0.0026277489435210326,-0.00887504945939426,0.012698869938198465
8,-0.08398026660334391,-0.06311536346045818,-0.03004556209016421,0.03598241514755065,-0.01794000507470483,0.046853879271352865,-0.015025003180255854,-0.004489382780231826,-0.002754386589431831,-0.012834401023408938,0.006777007244385823,0.020724611715194772,-0.005530916249452423,-0.04341689943979558,-0.007487359296301359,-0.005687290887977089,-0.018204779416611507,-0.0015861032431602783,-0.008896413067240814,0.00651780949495303,-0.04460819600378814,0.033472260733857055,0.0,0.01319065330664651,-0.010690247458673691,0.0,0.007813580605663697,0.004787139334763467,0.004635384091452867,-0.009535799479074058,-0.014847043695467872,-0.009036853581803325,0.013650345591169623,0.0,-0.0042864912279937765,0.003115082745173953,0.0013665943500135024,0.01907729663578257,0.014354620351274694,-0.010504819639868938,0.0,-0.005764315875498947,-0.007162915325162308,-0.00911773148775846,-0.009229778037998678,0.00841194798618593,0.004898294551675127,0.002932933982855253,0.0019080562629878507,0.006428096789718318,0.0,-0.009711498621207355,0.0,-0.006191427528495191,0.03701572868693731,0.0065214356362754515,-0.0015899858614438235,0.0027780333395059404,-0.08119557068781288,0.011167660651051282,-0.24949739492517464
9,0.0161982596924493,0.025780630738764576,0.015805488975204344,-0.02635461346464257,0.0007126852356531793,-0.012354614704808156,0.01542861404858333,0.005353117233197421,0.005943207478171881,0.00256322432139367,0.0,-0.0034601088457311578,0.0009868426353803192,-0.007097204990763551,0.015467966211535159,0.0037152858854172383,0.0,0.010918815570469831,-0.00463964187718441,0.006707652755360753,0.007939036105900323,-0.017581380596254276,-0.00217125914220567,0.009163477071121643,0.012132737348805616,0.012928522246768612,0.002613377826596257,0.00836727300834143,0.024824215043379876,0.008498787317671506,0.0015931781132863514,0.000773555514142028,0.002105101984210389,0.0,0.0035200345921422324,-0.004682370112906597,-0.0019443900507672275,-0.016138274576275903,-0.009937976064297261,0.004700494583676891,-0.008313942090392396,0.005743254070531747,0.008118546375017733,0.014192427446971734,0.027587191527446195,-0.006647377869007124,0.0042379409991708285,0.0016465693097903824,0.001484902869949363,0.007354431979163531,0.0006032772072593797,0.0025346267678824173,0.00037444277528330625,-0.0021588885907002117,0.15170681197431987,0.0,0.00753929095523626,0.0021389147521625397,0.003491691555686127,0.009280828615451455,0.1611219789236562
